sa2_name_2011,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,points1,focal_longitude1,focal_latitude1,focal_distance1,angle1,rownumber,hex_long,hex_lat,hex_id
Morningside - Seven Hills,153.07640553723397,-27.466740823064015,Brisbane,153.0350927,-27.45503091,4284.865142453752,107.70589072211622,Brisbane,153.0350927,-27.45503091,4284.865142453752,107.70589072211622,107,153.2956391583563,-27.845153717891506,98482
Clayfield,153.05450973824026,-27.419103203776967,Brisbane,153.0350927,-27.45503091,4419.860957511857,25.620538977195455,Brisbane,153.0350927,-27.45503091,4419.860957511857,25.620538977195455,108,153.3956391583563,-26.979128314107065,100973
Toorak,145.01765516637352,-37.8416272932804,Melbourne,144.9750162,-37.82003131,4453.745286245507,122.65742508407052,Melbourne,144.9750162,-37.82003131,4453.745286245507,122.65742508407052,109,145.3956391583563,-37.71784332103411,70057
Auchenflower,152.99518730284865,-27.473824685817466,Brisbane,153.0350927,-27.45503091,4460.437359735004,-117.9491929454183,Brisbane,153.0350927,-27.45503091,4460.437359735004,-117.9491929454183,110,152.49563915835628,-27.498743556377732,99474
Glebe - Forest Lodge,151.18469012078683,-33.87924911522218,Sydney,151.1851798,-33.92001097,4521.571245759412,-0.5711478698670033,Sydney,151.1851798,-33.92001097,4521.571245759412,-0.5711478698670033,111,151.1956391583563,-33.5609213828688,82038
Downer,149.14355234304583,-35.243940571649105,Canberra,149.1290262,-35.28302855,4533.616219892505,16.875464832761498,Canberra,149.1290262,-35.28302855,4533.616219892505,16.875464832761498,112,149.2956391583563,-34.77335694816701,78542
Dulwich Hill - Lewisham,151.14114187727583,-33.901949909670265,Sydney,151.1851798,-33.92001097,4538.745489983021,-63.68991521024769,Sydney,151.1851798,-33.92001097,4538.745489983021,-63.68991521024769,113,150.59563915835628,-33.90733154438257,81039
Surry Hills,151.2120265662124,-33.88554340661105,Sydney,151.1851798,-33.92001097,4558.759748405247,32.874173782636504,Sydney,151.1851798,-33.92001097,4558.759748405247,32.874173782636504,114,151.49563915835628,-33.734126463625685,81541
Montrose - Rosetta,147.24932690510164,-42.826048148763185,Hobart,147.2950297,-42.85000853,4587.583101292185,-54.42120521492706,Hobart,147.2950297,-42.85000853,4587.583101292185,-54.42120521492706,115,146.99563915835628,-42.56758558222696,56121
Nightcliff,130.84857247388518,-12.383623678510457,Darwin,130.8500386,-12.42535398,4619.204990440274,-1.965072910261284,Darwin,130.8500386,-12.42535398,4619.204990440274,-1.965072910261284,116,130.7956391583563,-12.083491369014723,143688
Deakin,149.103129374754,-35.319220546668824,Canberra,149.1290262,-35.28302855,4655.22213470487,-149.70882452023827,Canberra,149.1290262,-35.28302855,4655.22213470487,-149.70882452023827,117,148.7956391583563,-35.639382351951454,76050
Nedlands - Dalkeith - Crawley,115.80564786292554,-31.985105109336413,Perth,115.8399987,-31.95501463,4655.752224675691,-135.9096004059412,Perth,115.8399987,-31.95501463,4655.752224675691,-135.9096004059412,118,115.59563915835628,-32.1752807368137,85844
Alderley,153.00106211641264,-27.425477306301563,Brisbane,153.0350927,-27.45503091,4695.136527159129,-45.61371331851038,Brisbane,153.0350927,-27.45503091,4695.136527159129,-45.61371331851038,119,152.49563915835628,-27.152333394863952,100470
St Kilda,144.98016067323564,-37.862360331202474,Melbourne,144.9750162,-37.82003131,4720.033405651399,174.51606917132804,Melbourne,144.9750162,-37.82003131,4720.033405651399,174.51606917132804,120,145.09563915835628,-38.23745856330477,68561
Jingili,130.87279955942554,-12.388963605879235,Darwin,130.8500386,-12.42535398,4725.65556268592,31.416602491948634,Darwin,130.8500386,-12.42535398,4725.65556268592,31.416602491948634,121,131.09563915835628,-12.25669644977161,143191
Yarra - North,145.01306622413503,-37.78981652013742,Melbourne,144.9750162,-37.82003131,4740.803636986511,44.84445273530025,Melbourne,144.9750162,-37.82003131,4740.803636986511,44.84445273530025,122,145.1956391583563,-37.37143315952033,71052
Griffith (ACT),149.1371076937101,-35.32524239306593,Canberra,149.1290262,-35.28302855,4740.803968892199,171.1178523999032,Canberra,149.1290262,-35.28302855,4740.803968892199,171.1178523999032,123,149.1956391583563,-35.639382351951454,76052
Geilston Bay - Risdon,147.346189003179,-42.829627405321645,Hobart,147.2950297,-42.85000853,4755.934459502386,61.46697136068518,Hobart,147.2950297,-42.85000853,4755.934459502386,61.46697136068518,124,147.49563915835628,-42.740790662983855,55625
Lyneham,149.1307355492305,-35.23980635045883,Canberra,149.1290262,-35.28302855,4797.8419889708375,1.8490562278169245,Canberra,149.1290262,-35.28302855,4797.8419889708375,1.8490562278169245,125,149.09563915835628,-34.77335694816701,78541
Leichhardt - Annandale,151.16106098815925,-33.8813142813598,Sydney,151.1851798,-33.92001097,4837.368564796384,-27.346918545619918,Sydney,151.1851798,-33.92001097,4837.368564796384,-27.346918545619918,126,150.99563915835628,-33.5609213828688,82037
Mount Lawley - Inglewood,115.87661923027672,-31.924496729127075,Perth,115.8399987,-31.95501463,4841.649258497362,45.509784887854174,Perth,115.8399987,-31.95501463,4841.649258497362,45.509784887854174,127,116.19563915835629,-31.828870575299923,86843
West Melbourne,144.92157643050314,-37.809506576126964,Melbourne,144.9750162,-37.82003131,4848.379560651443,-75.98516562534847,Melbourne,144.9750162,-37.82003131,4848.379560651443,-75.98516562534847,128,144.49563915835628,-37.54463824027722,70550
Banksmeadow,151.21523997166247,-33.955918921404304,Sydney,151.1851798,-33.92001097,4856.70741364726,145.21041826310375,Sydney,151.1851798,-33.92001097,4856.70741364726,145.21041826310375,129,151.49563915835628,-34.08053662513946,80545
Hackett,149.16348504758432,-35.24947770305808,Canberra,149.1290262,-35.28302855,4866.91986541994,39.972392046895536,Canberra,149.1290262,-35.28302855,4866.91986541994,39.972392046895536,130,149.59563915835628,-34.94656202892391,78046
Floreat,115.79212795712071,-31.938695127154226,Perth,115.8399987,-31.95501463,4874.431782144687,-68.09913381416185,Perth,115.8399987,-31.95501463,4874.431782144687,-68.09913381416185,131,115.49563915835628,-31.655665494543037,87337
Walkerville,138.6170612213996,-34.8927972838858,Adelaide,138.6000048,-34.93498777,4933.294085421255,18.335898258192312,Adelaide,138.6000048,-34.93498777,4933.294085421255,18.335898258192312,132,138.7956391583563,-34.600151867410126,78988
Paddington - Moore Park,151.22502206036094,-33.89021936209801,Sydney,151.1851798,-33.92001097,4949.592075874494,47.972220647175604,Sydney,151.1851798,-33.92001097,4949.592075874494,47.972220647175604,133,151.69563915835627,-33.734126463625685,81542
Charles Darwin,130.88930612220886,-12.448551956005609,Darwin,130.8500386,-12.42535398,4981.283740467226,121.16819176269433,Darwin,130.8500386,-12.42535398,4981.283740467226,121.16819176269433,134,131.1956391583563,-12.77631169204227,141698
Hawthorn,145.03158253706746,-37.82443803982877,Melbourne,144.9750162,-37.82003131,5004.307818841825,95.6151058154171,Melbourne,144.9750162,-37.82003131,5004.307818841825,95.6151058154171,135,144.59563915835628,-38.06425348254788,69057
Colonel Light Gardens,138.58696574403206,-34.97931867703439,Adelaide,138.6000048,-34.93498777,5060.220266897728,-166.4429347606763,Adelaide,138.6000048,-34.93498777,5060.220266897728,-166.4429347606763,136,138.3956391583563,-35.29297219043768,76994
Herdsman,115.80539274216434,-31.92018097422386,Perth,115.8399987,-31.95501463,5062.317266663254,-40.12433301287831,Perth,115.8399987,-31.95501463,5062.317266663254,-40.12433301287831,137,115.69563915835627,-31.655665494543037,87338
Rapid Creek,130.85920283108186,-12.380454399956847,Darwin,130.8500386,-12.42535398,5066.03174171899,11.27266717044883,Darwin,130.8500386,-12.42535398,5066.03174171899,11.27266717044883,138,130.8956391583563,-11.910286288257836,144186
Kensington,144.9270607886756,-37.79436481885938,Melbourne,144.9750162,-37.82003131,5094.108069568336,-55.8707503025534,Melbourne,144.9750162,-37.82003131,5094.108069568336,-55.8707503025534,139,144.59563915835628,-37.37143315952033,71049
Mitcham (SA),138.61964862115437,-34.978072830812955,Adelaide,138.6000048,-34.93498777,5105.513061555382,159.5049014080672,Adelaide,138.6000048,-34.93498777,5105.513061555382,159.5049014080672,140,138.69563915835627,-35.119767109680794,77493
Centennial Park,151.2342397325558,-33.89836170823417,Sydney,151.1851798,-33.92001097,5133.511796166891,61.98609490529364,Sydney,151.1851798,-33.92001097,5133.511796166891,61.98609490529364,141,150.69563915835627,-34.08053662513946,80541
Hindmarsh - Brompton,138.56647799169772,-34.897755964511596,Adelaide,138.6000048,-34.93498777,5142.686356114389,-36.43219502723508,Adelaide,138.6000048,-34.93498777,5142.686356114389,-36.43219502723508,142,138.3956391583563,-34.600151867410126,78986
Randwick,151.24100539642976,-33.915444991865336,Sydney,151.1851798,-33.92001097,5187.20494560403,84.355460840124607,Sydney,151.1851798,-33.92001097,5187.20494560403,84.355460840124607,143,151.3956391583563,-33.90733154438257,81043
Plympton,138.5504282757645,-34.95780730050649,Adelaide,138.6000048,-34.93498777,5188.280491258417,-119.3018200035456,Adelaide,138.6000048,-34.93498777,5188.280491258417,-119.3018200035456,144,138.2956391583563,-35.119767109680794,77491
Aranda,149.0804191408037,-35.25820209614738,Canberra,149.1290262,-35.28302855,5210.19556528104,-57.95601256298043,Canberra,149.1290262,-35.28302855,5210.19556528104,-57.95601256298043,145,148.69563915835627,-35.119767109680794,77543
Port Melbourne Industrial,144.91698605246546,-37.831187747660984,Melbourne,144.9750162,-37.82003131,5256.919132105193,-103.66167751180544,Melbourne,144.9750162,-37.82003131,5256.919132105193,-103.66167751180544,146,144.3956391583563,-38.06425348254788,69056
Moil,130.88086067062957,-12.388473372123931,Darwin,130.8500386,-12.42535398,5280.014061814152,39.218303267422236,Darwin,130.8500386,-12.42535398,5280.014061814152,39.218303267422236,147,131.3956391583563,-12.083491369014723,143691
Pyrmont - Ultimo,151.1952232841195,-33.872867198568784,Sydney,151.1851798,-33.92001097,5311.108613299394,10.02530260428975,Sydney,151.1851798,-33.92001097,5311.108613299394,10.02530260428975,148,151.09563915835628,-33.38771630211191,82535
Rockdale - Banksia,151.1412990296097,-33.95104120927229,Sydney,151.1851798,-33.92001097,5320.339371666865,-130.4296781870689,Sydney,151.1851798,-33.92001097,5320.339371666865,-130.4296781870689,149,150.99563915835628,-34.25374170589635,80045
Fairfield - Dutton Park,153.02468981738474,-27.5021806032154,Brisbane,153.0350927,-27.45503091,5324.926044705677,-168.92233803909065,Brisbane,153.0350927,-27.45503091,5324.926044705677,-168.92233803909065,150,152.69563915835627,-28.19156387940528,97483
Ashgrove,152.98193871938778,-27.444274081377287,Brisbane,153.0350927,-27.45503091,5388.1637040769765,-77.14140092301577,Brisbane,153.0350927,-27.45503091,5388.1637040769765,-77.14140092301577,151,152.3956391583563,-27.32553847562084,99972
Hendra,153.07017708170477,-27.417735209115495,Brisbane,153.0350927,-27.45503091,5395.563092938675,39.850436875133525,Brisbane,153.0350927,-27.45503091,5395.563092938675,39.850436875133525,152,153.49563915835628,-27.152333394863952,100475
Victoria Park - Lathlain - Burswood,115.89588580695231,-31.965028033070315,Perth,115.8399987,-31.95501463,5398.674455798064,101.90992737737511,Perth,115.8399987,-31.95501463,5398.674455798064,101.90992737737511,153,115.99563915835628,-31.828870575299923,86842
Kedron - Gordon Park,153.03049220188765,-27.40612730522746,Brisbane,153.0350927,-27.45503091,5438.101163554405,-4.771846149642331,Brisbane,153.0350927,-27.45503091,5438.101163554405,-4.771846149642331,154,152.99563915835628,-26.979128314107065,100971
Kew,145.03336698441544,-37.80349994851394,Melbourne,144.9750162,-37.82003131,5455.976456261793,70.25392387009506,Melbourne,144.9750162,-37.82003131,5455.976456261793,70.25392387009506,155,145.2956391583563,-37.891048401791,69558
Monterey - Brighton-le-Sands - Kyeemagh,151.15274532530177,-33.96145882806577,Sydney,151.1851798,-33.92001097,5488.894113456915,-146.99912139624027,Sydney,151.1851798,-33.92001097,5488.894113456915,-146.99912139624027,156,150.8956391583563,-34.42694678665324,79546
Coorparoo,153.0615358896832,-27.498841267339408,Brisbane,153.0350927,-27.45503091,5513.455744940076,151.82498895878393,Brisbane,153.0350927,-27.45503091,5513.455744940076,151.82498895878393,157,153.49563915835628,-27.845153717891506,98483
Bruce,149.09083682567942,-35.24411254215881,Canberra,149.1290262,-35.28302855,5542.3149887283635,-38.69275021457568,Canberra,149.1290262,-35.28302855,5542.3149887283635,-38.69275021457568,158,148.8956391583563,-34.77335694816701,78540
Bardon,152.9792513696208,-27.461031262219603,Brisbane,153.0350927,-27.45503091,5559.813870147365,-96.89174517906943,Brisbane,153.0350927,-27.45503091,5559.813870147365,-96.89174517906943,159,152.3956391583563,-27.67194863713462,98976
Como,115.86747759620042,-31.999640881736802,Perth,115.8399987,-31.95501463,5588.631970455777,152.4137550798523,Perth,115.8399987,-31.95501463,5588.631970455777,152.4137550798523,160,115.89563915835629,-32.34848581757059,85347
Flemington,144.93087924121946,-37.783803637181734,Melbourne,144.9750162,-37.82003131,5592.671900194214,-43.89588842198427,Melbourne,144.9750162,-37.82003131,5592.671900194214,-43.89588842198427,161,144.69563915835627,-37.19822807876344,71547
St Kilda East,144.99817835082985,-37.86709013152694,Melbourne,144.9750162,-37.82003131,5607.013702791587,158.75271313435664,Melbourne,144.9750162,-37.82003131,5607.013702791587,158.75271313435664,162,145.2956391583563,-38.23745856330477,68562
Stafford,153.01023451453108,-27.409452685698,Brisbane,153.0350927,-27.45503091,5616.842219051594,-25.82449371143392,Brisbane,153.0350927,-27.45503091,5616.842219051594,-25.82449371143392,163,152.59563915835628,-26.979128314107065,100969
St Lucia,153.00487651257453,-27.498074539104344,Brisbane,153.0350927,-27.45503091,5627.49474138371,-148.07816596115353,Brisbane,153.0350927,-27.45503091,5627.49474138371,-148.07816596115353,164,152.2956391583563,-27.845153717891506,98477
Red Hill (ACT),149.1205885636203,-35.33338529327434,Canberra,149.1290262,-35.28302855,5639.362670213896,-172.2114575898061,Canberra,149.1290262,-35.28302855,5639.362670213896,-172.2114575898061,165,149.2956391583563,-35.81258743270834,75554
Yokine - Coolbinia - Menora,115.854804156067,-31.905707724294007,Perth,115.8399987,-31.95501463,5643.860689198792,14.292913057469594,Perth,115.8399987,-31.95501463,5643.860689198792,14.292913057469594,166,116.19563915835629,-31.482460413786146,87839
Darlinghurst,151.21952786770456,-33.877889897935326,Sydney,151.1851798,-33.92001097,5649.9515753305,34.08254950632891,Sydney,151.1851798,-33.92001097,5649.9515753305,34.08254950632891,167,151.59563915835628,-33.5609213828688,82040
Alawa,130.8731562267462,-12.37954868424578,Darwin,130.8500386,-12.42535398,5656.5141067749155,26.236913104704296,Darwin,130.8500386,-12.42535398,5656.5141067749155,26.236913104704296,168,131.09563915835628,-11.910286288257836,144187
Brunswick East,144.97767986460235,-37.76880773235405,Melbourne,144.9750162,-37.82003131,5690.296233264776,2.3522444763784622,Melbourne,144.9750162,-37.82003131,5690.296233264776,2.3522444763784622,169,145.09563915835628,-37.19822807876344,71549
Prospect,138.5927105120113,-34.884033676217015,Adelaide,138.6000048,-34.93498777,5691.9823354875225,-6.693477278099565,Adelaide,138.6000048,-34.93498777,5691.9823354875225,-6.693477278099565,170,138.59563915835628,-34.600151867410126,78987
Armadale,145.02067715973385,-37.85675268645563,Melbourne,144.9750162,-37.82003131,5724.281591847029,135.50625705020457,Melbourne,144.9750162,-37.82003131,5724.281591847029,135.50625705020457,171,145.3956391583563,-38.06425348254788,69061
Edwardstown,138.56517922548434,-34.97798081928047,Adelaide,138.6000048,-34.93498777,5733.015543005172,-146.41028390887675,Adelaide,138.6000048,-34.93498777,5733.015543005172,-146.41028390887675,172,138.49563915835628,-35.119767109680794,77492
Nailsworth - Broadview,138.61030746978514,-34.8839551453833,Adelaide,138.6000048,-34.93498777,5739.283310242447,9.397471052257147,Adelaide,138.6000048,-34.93498777,5739.283310242447,9.397471052257147,173,138.49563915835628,-34.42694678665324,79484
Northcote,145.00019940914157,-37.772252100325595,Melbourne,144.9750162,-37.82003131,5748.313138754531,22.603641393712373,Melbourne,144.9750162,-37.82003131,5748.313138754531,22.603641393712373,174,145.3956391583563,-37.37143315952033,71053
Lockleys,138.5379330143226,-34.92547502500566,Adelaide,138.6000048,-34.93498777,5768.601773048188,-79.39416907330039,Adelaide,138.6000048,-34.93498777,5768.601773048188,-79.39416907330039,175,138.1956391583563,-34.94656202892391,77989
Anula,130.8905146025848,-12.391240623376893,Darwin,130.8500386,-12.42535398,5797.6222261477315,49.202698595740834,Darwin,130.8500386,-12.42535398,5797.6222261477315,49.202698595740834,176,131.2956391583563,-12.25669644977161,143192
Tuart Hill - Joondanna,115.83576735117933,-31.902822127260926,Perth,115.8399987,-31.95501463,5801.232239939515,-3.934980778154573,Perth,115.8399987,-31.95501463,5801.232239939515,-3.934980778154573,177,115.99563915835628,-31.482460413786146,87838
Toowong,152.98413452294938,-27.481428703100764,Brisbane,153.0350927,-27.45503091,5824.558953328746,-120.26666469917274,Brisbane,153.0350927,-27.45503091,5824.558953328746,-120.26666469917274,178,152.59563915835628,-28.018358798648393,97981
Payneham - Felixstow,138.64814692153914,-34.90026931168837,Adelaide,138.6000048,-34.93498777,5847.0789134673105,48.65470521581631,Adelaide,138.6000048,-34.93498777,5847.0789134673105,48.65470521581631,179,139.09563915835628,-34.77335694816701,78491
Greenslopes,153.04778624870562,-27.50711585506159,Brisbane,153.0350927,-27.45503091,5906.375179793853,167.79697933467136,Brisbane,153.0350927,-27.45503091,5906.375179793853,167.79697933467136,180,153.3956391583563,-28.018358798648393,97985
Lindisfarne - Rose Bay,147.367330338873,-42.84456517792947,Hobart,147.2950297,-42.85000853,5940.919542781574,84.11237067625885,Hobart,147.2950297,-42.85000853,5940.919542781574,84.11237067625885,181,147.1956391583563,-42.56758558222696,56122
Haberfield - Summer Hill,151.13930399373484,-33.882486127323084,Sydney,151.1851798,-33.92001097,5943.813212019719,-45.40560358492644,Sydney,151.1851798,-33.92001097,5943.813212019719,-45.40560358492644,182,150.69563915835627,-33.734126463625685,81537
Malak - Marrara,130.89696249594593,-12.397723197742657,Darwin,130.8500386,-12.42535398,5947.81338533083,58.90777148312699,Darwin,130.8500386,-12.42535398,5947.81338533083,58.90777148312699,183,131.49563915835628,-12.25669644977161,143193
Glenside - Beaumont,138.65860849688653,-34.958480572198276,Adelaide,138.6000048,-34.93498777,5954.045389883641,116.04465820659266,Adelaide,138.6000048,-34.93498777,5954.045389883641,116.04465820659266,184,138.7956391583563,-34.94656202892391,77992
Canterbury (North) - Ashbury,151.1224041783971,-33.906455119302706,Sydney,151.1851798,-33.92001097,5996.986041350711,-75.3971744915473,Sydney,151.1851798,-33.92001097,5996.986041350711,-75.3971744915473,185,150.49563915835628,-34.08053662513946,80540
Maylands,115.90001749221027,-31.93683420734134,Perth,115.8399987,-31.95501463,6022.161361215798,70.33872130205391,Perth,115.8399987,-31.95501463,6022.161361215798,70.33872130205391,186,116.09563915835628,-32.00207565605681,86344
